event_time,user_id,ip,device_id,device_type
2026-01-04T16:45:29Z,demo_user_036,192.0.2.10,demo_device_01,Browser
2026-01-04T16:48:21Z,demo_user_005,198.51.100.77,demo_device_03,Emulator
2026-01-04T16:48:45Z,demo_user_015,192.0.2.11,demo_device_02,Mobile
2026-01-04T16:50:33Z,demo_user_024,192.0.2.10,demo_device_01,Browser
2026-01-04T16:53:11Z,demo_user_032,198.51.100.77,demo_device_03,Emulator
2026-01-04T16:53:23Z,demo_user_034,192.0.2.10,demo_device_01,Browser
2026-01-04T16:54:00Z,demo_user_022,192.0.2.10,demo_device_01,Browser
2026-01-04T16:54:25Z,demo_user_009,198.51.100.77,demo_device_03,Emulator
2026-01-04T17:01:34Z,demo_user_030,192.0.2.11,demo_device_02,Mobile
2026-01-04T17:02:50Z,demo_user_031,192.0.2.10,demo_device_01,Browser
2026-01-04T17:02:53Z,demo_user_031,192.0.2.10,demo_device_01,Browser
2026-01-04T17:05:38Z,demo_user_001,198.51.100.77,demo_device_03,Emulator
2026-01-04T17:12:03Z,demo_user_030,192.0.2.11,demo_device_02,Mobile
2026-01-04T17:13:19Z,demo_user_014,198.51.100.77,demo_device_03,Emulator
2026-01-04T17:14:12Z,demo_user_027,198.51.100.77,demo_device_03,Emulator
2026-01-04T17:21:12Z,demo_user_026,192.0.2.10,demo_device_01,Browser
2026-01-04T17:21:24Z,demo_user_038,192.0.2.11,demo_device_02,Mobile
2026-01-04T17:22:09Z,demo_user_012,198.51.100.77,demo_device_03,Emulator
2026-01-04T17:22:45Z,demo_user_027,192.0.2.10,demo_device_01,Browser
2026-01-04T17:26:48Z,demo_user_039,198.51.100.77,demo_device_03,Emulator
2026-01-04T17:30:21Z,demo_user_001,198.51.100.77,demo_device_03,Emulator
2026-01-04T17:31:10Z,demo_user_015,192.0.2.10,demo_device_01,Browser
2026-01-04T17:32:04Z,demo_user_026,198.51.100.77,demo_device_03,Emulator
2026-01-04T17:33:32Z,demo_user_023,192.0.2.10,demo_device_01,Browser
2026-01-04T17:33:58Z,demo_user_024,192.0.2.11,demo_device_02,Mobile
2026-01-04T17:37:55Z,demo_user_035,198.51.100.77,demo_device_03,Emulator
2026-01-04T17:40:46Z,demo_user_036,192.0.2.11,demo_device_02,Mobile
2026-01-04T17:42:14Z,demo_user_028,192.0.2.11,demo_device_02,Mobile
2026-01-04T17:43:43Z,demo_user_035,192.0.2.10,demo_device_01,Browser
2026-01-04T17:45:51Z,demo_user_014,192.0.2.10,demo_device_01,Browser
2026-01-04T17:48:32Z,demo_user_026,198.51.100.77,demo_device_03,Emulator
2026-01-04T17:48:44Z,demo_user_027,192.0.2.10,demo_device_01,Browser
2026-01-04T17:50:49Z,demo_user_014,192.0.2.10,demo_device_01,Browser
2026-01-04T17:56:28Z,demo_user_018,198.51.100.77,demo_device_03,Emulator
2026-01-04T17:56:52Z,demo_user_029,192.0.2.10,demo_device_01,Browser
2026-01-04T17:58:24Z,demo_user_027,192.0.2.11,demo_device_02,Mobile
2026-01-04T17:58:35Z,demo_user_012,192.0.2.10,demo_device_01,Browser
2026-01-04T18:00:46Z,demo_user_030,198.51.100.77,demo_device_03,Emulator
2026-01-04T18:02:08Z,demo_user_002,198.51.100.77,demo_device_03,Emulator
2026-01-04T18:02:56Z,demo_user_003,192.0.2.10,demo_device_01,Browser
2026-01-04T18:04:01Z,demo_user_026,192.0.2.10,demo_device_01,Browser
2026-01-04T18:06:09Z,demo_user_035,192.0.2.11,demo_device_02,Mobile
2026-01-04T18:07:01Z,demo_user_020,192.0.2.10,demo_device_01,Browser
2026-01-04T18:08:24Z,demo_user_011,198.51.100.77,demo_device_03,Emulator
2026-01-04T18:11:07Z,demo_user_033,192.0.2.10,demo_device_01,Browser
2026-01-04T18:15:13Z,demo_user_021,198.51.100.77,demo_device_03,Emulator
2026-01-04T18:15:28Z,demo_user_008,192.0.2.10,demo_device_01,Browser
2026-01-04T18:15:58Z,demo_user_003,192.0.2.10,demo_device_01,Browser
2026-01-04T18:18:00Z,demo_user_019,198.51.100.77,demo_device_03,Emulator
2026-01-04T18:18:16Z,demo_user_015,198.51.100.77,demo_device_03,Emulator
2026-01-04T18:20:20Z,demo_user_001,198.51.100.77,demo_device_03,Emulator
2026-01-04T18:29:30Z,demo_user_032,198.51.100.77,demo_device_03,Emulator
2026-01-04T18:30:00Z,demo_user_031,198.51.100.77,demo_device_03,Emulator
2026-01-04T18:31:29Z,demo_user_025,198.51.100.77,demo_device_03,Emulator
2026-01-04T18:31:56Z,demo_user_023,192.0.2.10,demo_device_01,Browser
2026-01-04T18:35:15Z,demo_user_016,192.0.2.10,demo_device_01,Browser
2026-01-04T18:36:13Z,demo_user_030,192.0.2.11,demo_device_02,Mobile
2026-01-04T18:37:09Z,demo_user_033,198.51.100.77,demo_device_03,Emulator
2026-01-04T18:40:18Z,demo_user_024,192.0.2.10,demo_device_01,Browser
2026-01-04T18:45:27Z,demo_user_026,192.0.2.10,demo_device_01,Browser
2026-01-04T18:45:40Z,demo_user_038,198.51.100.77,demo_device_03,Emulator
2026-01-04T18:47:12Z,demo_user_025,198.51.100.77,demo_device_03,Emulator
2026-01-04T18:49:32Z,demo_user_018,198.51.100.77,demo_device_03,Emulator
2026-01-04T18:50:43Z,demo_user_002,198.51.100.77,demo_device_03,Emulator
2026-01-04T18:51:36Z,demo_user_005,198.51.100.77,demo_device_03,Emulator
2026-01-04T18:51:45Z,demo_user_029,192.0.2.10,demo_device_01,Browser
2026-01-04T18:56:05Z,demo_suspect_c,198.51.100.77,demo_device_03,Emulator
2026-01-04T18:57:38Z,demo_suspect_b,198.51.100.77,demo_device_03,Emulator
2026-01-04T18:58:01Z,demo_suspect_b,198.51.100.77,demo_device_03,Emulator
2026-01-04T18:58:21Z,demo_suspect_c,198.51.100.77,demo_device_03,Emulator
2026-01-04T18:58:24Z,demo_suspect_a,198.51.100.77,demo_device_03,Emulator
2026-01-04T18:59:15Z,demo_suspect_a,198.51.100.77,demo_device_03,Emulator
2026-01-04T18:59:25Z,demo_suspect_c,198.51.100.77,demo_device_03,Emulator
2026-01-04T18:59:33Z,demo_user_019,192.0.2.10,demo_device_01,Browser
2026-01-04T18:59:46Z,demo_suspect_a,198.51.100.77,demo_device_03,Emulator
2026-01-04T19:00:15Z,demo_suspect_a,198.51.100.77,demo_device_03,Emulator
2026-01-04T19:00:26Z,demo_user_002,192.0.2.11,demo_device_02,Mobile
2026-01-04T19:00:58Z,demo_suspect_c,198.51.100.77,demo_device_03,Emulator
2026-01-04T19:01:17Z,demo_suspect_a,198.51.100.77,demo_device_03,Emulator
2026-01-04T19:01:20Z,demo_suspect_b,198.51.100.77,demo_device_03,Emulator
2026-01-04T19:01:20Z,demo_suspect_c,198.51.100.77,demo_device_03,Emulator
2026-01-04T19:01:27Z,demo_suspect_b,198.51.100.77,demo_device_03,Emulator
2026-01-04T19:02:23Z,demo_suspect_b,198.51.100.77,demo_device_03,Emulator
2026-01-04T19:02:36Z,demo_suspect_c,198.51.100.77,demo_device_03,Emulator
2026-01-04T19:02:55Z,demo_suspect_b,198.51.100.77,demo_device_03,Emulator
2026-01-04T19:03:11Z,demo_suspect_a,198.51.100.77,demo_device_03,Emulator
2026-01-04T19:03:12Z,demo_suspect_a,198.51.100.77,demo_device_03,Emulator
2026-01-04T19:03:22Z,demo_suspect_a,198.51.100.77,demo_device_03,Emulator
2026-01-04T19:03:46Z,demo_suspect_b,198.51.100.77,demo_device_03,Emulator
2026-01-04T19:03:55Z,demo_user_028,192.0.2.11,demo_device_02,Mobile
2026-01-04T19:03:55Z,demo_suspect_c,198.51.100.77,demo_device_03,Emulator
2026-01-04T19:05:50Z,demo_user_016,198.51.100.77,demo_device_03,Emulator
2026-01-04T19:07:06Z,demo_user_011,198.51.100.77,demo_device_03,Emulator
2026-01-04T19:10:41Z,demo_user_010,192.0.2.10,demo_device_01,Browser
2026-01-04T19:12:27Z,demo_user_033,198.51.100.77,demo_device_03,Emulator
2026-01-04T19:12:53Z,demo_user_031,192.0.2.10,demo_device_01,Browser
2026-01-04T19:15:54Z,demo_user_019,198.51.100.77,demo_device_03,Emulator
2026-01-04T19:17:54Z,demo_user_010,198.51.100.77,demo_device_03,Emulator
2026-01-04T19:20:24Z,demo_user_034,192.0.2.11,demo_device_02,Mobile
2026-01-04T19:21:49Z,demo_user_015,192.0.2.11,demo_device_02,Mobile
2026-01-04T19:21:51Z,demo_user_022,198.51.100.77,demo_device_03,Emulator
2026-01-04T19:31:05Z,demo_user_012,192.0.2.11,demo_device_02,Mobile
2026-01-04T19:32:21Z,demo_user_019,192.0.2.10,demo_device_01,Browser
2026-01-04T19:33:02Z,demo_user_017,192.0.2.10,demo_device_01,Browser
2026-01-04T19:34:52Z,demo_user_019,192.0.2.10,demo_device_01,Browser
2026-01-04T19:37:45Z,demo_user_030,192.0.2.10,demo_device_01,Browser
2026-01-04T19:40:13Z,demo_user_038,192.0.2.11,demo_device_02,Mobile
2026-01-04T19:43:49Z,demo_user_024,198.51.100.77,demo_device_03,Emulator
2026-01-04T19:44:28Z,demo_user_040,198.51.100.77,demo_device_03,Emulator
2026-01-04T19:46:45Z,demo_user_032,192.0.2.10,demo_device_01,Browser
2026-01-04T19:49:35Z,demo_user_022,198.51.100.77,demo_device_03,Emulator
2026-01-04T19:50:04Z,demo_user_032,198.51.100.77,demo_device_03,Emulator
2026-01-04T19:50:37Z,demo_user_038,198.51.100.77,demo_device_03,Emulator
2026-01-04T19:51:54Z,demo_user_024,192.0.2.10,demo_device_01,Browser
2026-01-04T19:52:23Z,demo_user_021,198.51.100.77,demo_device_03,Emulator
2026-01-04T19:54:45Z,demo_user_015,192.0.2.11,demo_device_02,Mobile
2026-01-04T19:57:35Z,demo_user_008,192.0.2.11,demo_device_02,Mobile
2026-01-04T19:58:24Z,demo_user_039,198.51.100.77,demo_device_03,Emulator
2026-01-04T19:58:41Z,demo_user_034,192.0.2.11,demo_device_02,Mobile
2026-01-04T20:00:54Z,demo_user_026,198.51.100.77,demo_device_03,Emulator
2026-01-04T20:04:56Z,demo_user_013,198.51.100.77,demo_device_03,Emulator
2026-01-04T20:06:25Z,demo_user_018,192.0.2.10,demo_device_01,Browser
2026-01-04T20:07:07Z,demo_user_015,192.0.2.11,demo_device_02,Mobile
2026-01-04T20:08:04Z,demo_user_019,192.0.2.10,demo_device_01,Browser
2026-01-04T20:08:31Z,demo_user_005,198.51.100.77,demo_device_03,Emulator
2026-01-04T20:14:00Z,demo_user_037,192.0.2.10,demo_device_01,Browser
2026-01-04T20:14:22Z,demo_user_016,192.0.2.10,demo_device_01,Browser
2026-01-04T20:15:37Z,demo_user_030,198.51.100.77,demo_device_03,Emulator
2026-01-04T20:16:18Z,demo_user_004,192.0.2.10,demo_device_01,Browser
2026-01-04T20:20:20Z,demo_user_032,192.0.2.10,demo_device_01,Browser
2026-01-04T20:21:22Z,demo_user_008,192.0.2.11,demo_device_02,Mobile
2026-01-04T20:27:20Z,demo_user_036,192.0.2.10,demo_device_01,Browser
2026-01-04T20:27:47Z,demo_user_037,192.0.2.11,demo_device_02,Mobile
2026-01-04T20:27:59Z,demo_user_028,192.0.2.11,demo_device_02,Mobile
2026-01-04T20:30:19Z,demo_user_011,192.0.2.10,demo_device_01,Browser
2026-01-04T20:33:49Z,demo_user_030,192.0.2.10,demo_device_01,Browser
2026-01-04T20:34:12Z,demo_user_039,192.0.2.10,demo_device_01,Browser
2026-01-04T20:34:39Z,demo_user_028,192.0.2.11,demo_device_02,Mobile
2026-01-04T20:35:50Z,demo_user_039,198.51.100.77,demo_device_03,Emulator
2026-01-04T20:36:48Z,demo_user_031,198.51.100.77,demo_device_03,Emulator
2026-01-04T20:44:05Z,demo_user_007,192.0.2.10,demo_device_01,Browser
2026-01-04T20:44:11Z,demo_user_033,198.51.100.77,demo_device_03,Emulator
2026-01-04T20:48:23Z,demo_user_010,198.51.100.77,demo_device_03,Emulator
2026-01-04T20:51:39Z,demo_user_018,198.51.100.77,demo_device_03,Emulator
2026-01-04T20:51:40Z,demo_user_025,198.51.100.77,demo_device_03,Emulator
2026-01-04T20:52:49Z,demo_user_021,192.0.2.10,demo_device_01,Browser
2026-01-04T20:53:31Z,demo_user_015,198.51.100.77,demo_device_03,Emulator
2026-01-04T20:54:01Z,demo_user_029,198.51.100.77,demo_device_03,Emulator
2026-01-04T21:03:19Z,demo_user_034,192.0.2.11,demo_device_02,Mobile
2026-01-04T21:03:22Z,demo_user_014,192.0.2.10,demo_device_01,Browser
2026-01-04T21:04:33Z,demo_user_030,192.0.2.11,demo_device_02,Mobile
2026-01-04T21:11:18Z,demo_user_001,198.51.100.77,demo_device_03,Emulator
2026-01-04T21:11:19Z,demo_user_031,198.51.100.77,demo_device_03,Emulator
2026-01-04T21:11:58Z,demo_user_018,192.0.2.10,demo_device_01,Browser
2026-01-04T21:17:21Z,demo_user_005,198.51.100.77,demo_device_03,Emulator
2026-01-04T21:17:36Z,demo_user_038,192.0.2.11,demo_device_02,Mobile
2026-01-04T21:17:46Z,demo_user_029,192.0.2.11,demo_device_02,Mobile
2026-01-04T21:19:38Z,demo_user_025,192.0.2.10,demo_device_01,Browser
2026-01-04T21:19:47Z,demo_user_025,198.51.100.77,demo_device_03,Emulator
2026-01-04T21:24:50Z,demo_user_009,192.0.2.11,demo_device_02,Mobile
2026-01-04T21:26:43Z,demo_user_002,192.0.2.10,demo_device_01,Browser
2026-01-04T21:29:59Z,demo_user_033,192.0.2.11,demo_device_02,Mobile
2026-01-04T21:30:13Z,demo_user_006,198.51.100.77,demo_device_03,Emulator
2026-01-04T21:34:00Z,demo_user_019,192.0.2.10,demo_device_01,Browser
2026-01-04T21:44:42Z,demo_user_033,192.0.2.11,demo_device_02,Mobile
2026-01-04T21:46:24Z,demo_user_011,198.51.100.77,demo_device_03,Emulator
2026-01-04T21:49:32Z,demo_user_035,192.0.2.10,demo_device_01,Browser
2026-01-04T21:49:58Z,demo_user_038,198.51.100.77,demo_device_03,Emulator
2026-01-04T21:50:30Z,demo_user_029,192.0.2.11,demo_device_02,Mobile
2026-01-04T21:53:15Z,demo_user_005,192.0.2.10,demo_device_01,Browser
2026-01-04T21:55:48Z,demo_user_003,192.0.2.10,demo_device_01,Browser
2026-01-04T21:57:31Z,demo_user_026,198.51.100.77,demo_device_03,Emulator
2026-01-04T21:58:33Z,demo_user_024,192.0.2.11,demo_device_02,Mobile
2026-01-04T22:02:02Z,demo_user_008,198.51.100.77,demo_device_03,Emulator
2026-01-04T22:02:17Z,demo_user_029,192.0.2.10,demo_device_01,Browser
2026-01-04T22:03:21Z,demo_user_004,192.0.2.11,demo_device_02,Mobile
2026-01-04T22:06:14Z,demo_user_004,192.0.2.11,demo_device_02,Mobile
2026-01-04T22:06:59Z,demo_user_029,192.0.2.10,demo_device_01,Browser
2026-01-04T22:08:10Z,demo_user_038,198.51.100.77,demo_device_03,Emulator
2026-01-04T22:10:39Z,demo_user_001,198.51.100.77,demo_device_03,Emulator
2026-01-04T22:10:53Z,demo_user_020,198.51.100.77,demo_device_03,Emulator
2026-01-04T22:18:07Z,demo_user_007,192.0.2.10,demo_device_01,Browser
2026-01-04T22:22:02Z,demo_user_038,192.0.2.11,demo_device_02,Mobile
2026-01-04T22:22:10Z,demo_user_010,198.51.100.77,demo_device_03,Emulator
2026-01-04T22:22:49Z,demo_user_032,198.51.100.77,demo_device_03,Emulator
2026-01-04T22:25:40Z,demo_user_031,192.0.2.11,demo_device_02,Mobile
2026-01-04T22:26:30Z,demo_user_016,192.0.2.11,demo_device_02,Mobile
2026-01-04T22:29:14Z,demo_user_026,192.0.2.11,demo_device_02,Mobile
2026-01-04T22:31:48Z,demo_user_027,192.0.2.10,demo_device_01,Browser
2026-01-04T22:34:06Z,demo_user_001,198.51.100.77,demo_device_03,Emulator
2026-01-04T22:35:24Z,demo_user_026,192.0.2.10,demo_device_01,Browser
2026-01-04T22:35:34Z,demo_user_026,192.0.2.11,demo_device_02,Mobile
2026-01-04T22:38:58Z,demo_user_036,198.51.100.77,demo_device_03,Emulator
2026-01-04T22:41:24Z,demo_user_036,198.51.100.77,demo_device_03,Emulator
2026-01-04T22:41:34Z,demo_user_027,192.0.2.10,demo_device_01,Browser
2026-01-04T22:48:24Z,demo_user_006,192.0.2.10,demo_device_01,Browser
2026-01-04T22:50:50Z,demo_user_007,198.51.100.77,demo_device_03,Emulator
2026-01-04T22:52:50Z,demo_user_016,192.0.2.10,demo_device_01,Browser
2026-01-04T22:53:31Z,demo_user_033,192.0.2.11,demo_device_02,Mobile
2026-01-04T22:54:10Z,demo_user_025,192.0.2.10,demo_device_01,Browser
2026-01-04T22:54:12Z,demo_user_015,198.51.100.77,demo_device_03,Emulator
2026-01-04T22:55:57Z,demo_user_008,192.0.2.10,demo_device_01,Browser
2026-01-04T22:57:22Z,demo_user_027,192.0.2.11,demo_device_02,Mobile
2026-01-04T22:57:38Z,demo_user_033,198.51.100.77,demo_device_03,Emulator
2026-01-04T22:59:19Z,demo_user_035,198.51.100.77,demo_device_03,Emulator
2026-01-04T23:01:24Z,demo_user_012,192.0.2.10,demo_device_01,Browser
2026-01-04T23:01:52Z,demo_user_007,192.0.2.10,demo_device_01,Browser
2026-01-04T23:03:22Z,demo_user_013,198.51.100.77,demo_device_03,Emulator
2026-01-04T23:09:53Z,demo_user_010,192.0.2.10,demo_device_01,Browser
2026-01-04T23:12:39Z,demo_user_002,192.0.2.10,demo_device_01,Browser
2026-01-04T23:13:48Z,demo_user_032,198.51.100.77,demo_device_03,Emulator
2026-01-04T23:16:14Z,demo_user_028,192.0.2.10,demo_device_01,Browser
2026-01-04T23:18:06Z,demo_user_017,198.51.100.77,demo_device_03,Emulator
2026-01-04T23:20:11Z,demo_user_032,192.0.2.11,demo_device_02,Mobile
2026-01-04T23:26:33Z,demo_user_020,192.0.2.11,demo_device_02,Mobile
2026-01-04T23:26:45Z,demo_user_001,192.0.2.11,demo_device_02,Mobile
2026-01-04T23:28:44Z,demo_user_028,192.0.2.10,demo_device_01,Browser
2026-01-04T23:29:05Z,demo_user_019,192.0.2.10,demo_device_01,Browser
2026-01-04T23:30:07Z,demo_user_003,192.0.2.11,demo_device_02,Mobile
2026-01-04T23:32:09Z,demo_user_021,198.51.100.77,demo_device_03,Emulator
2026-01-04T23:33:46Z,demo_user_005,192.0.2.10,demo_device_01,Browser
2026-01-04T23:33:49Z,demo_user_013,192.0.2.10,demo_device_01,Browser
2026-01-04T23:36:05Z,demo_user_026,192.0.2.10,demo_device_01,Browser
2026-01-04T23:38:02Z,demo_user_026,192.0.2.10,demo_device_01,Browser
2026-01-04T23:38:41Z,demo_user_019,192.0.2.11,demo_device_02,Mobile
2026-01-04T23:41:53Z,demo_user_027,198.51.100.77,demo_device_03,Emulator
2026-01-04T23:42:15Z,demo_user_011,192.0.2.10,demo_device_01,Browser
2026-01-04T23:42:19Z,demo_user_009,192.0.2.11,demo_device_02,Mobile
2026-01-04T23:42:39Z,demo_user_004,198.51.100.77,demo_device_03,Emulator
2026-01-04T23:45:31Z,demo_user_012,192.0.2.11,demo_device_02,Mobile
2026-01-04T23:47:28Z,demo_user_038,192.0.2.10,demo_device_01,Browser
2026-01-04T23:51:04Z,demo_user_025,198.51.100.77,demo_device_03,Emulator
2026-01-04T23:52:42Z,demo_user_033,198.51.100.77,demo_device_03,Emulator
2026-01-04T23:57:16Z,demo_user_029,192.0.2.11,demo_device_02,Mobile
2026-01-04T23:59:34Z,demo_user_035,192.0.2.11,demo_device_02,Mobile
2026-01-05T00:00:41Z,demo_user_008,192.0.2.11,demo_device_02,Mobile
2026-01-05T00:03:37Z,demo_user_037,198.51.100.77,demo_device_03,Emulator
2026-01-05T00:09:52Z,demo_user_008,192.0.2.10,demo_device_01,Browser
2026-01-05T00:10:04Z,demo_user_030,198.51.100.77,demo_device_03,Emulator
2026-01-05T00:15:55Z,demo_user_034,198.51.100.77,demo_device_03,Emulator
2026-01-05T00:18:50Z,demo_user_008,192.0.2.10,demo_device_01,Browser
2026-01-05T00:22:03Z,demo_user_021,198.51.100.77,demo_device_03,Emulator
2026-01-05T00:26:38Z,demo_user_025,192.0.2.10,demo_device_01,Browser
2026-01-05T00:26:46Z,demo_user_019,192.0.2.10,demo_device_01,Browser
2026-01-05T00:27:58Z,demo_user_032,192.0.2.10,demo_device_01,Browser
2026-01-05T00:29:08Z,demo_user_011,192.0.2.10,demo_device_01,Browser
2026-01-05T00:34:40Z,demo_user_036,198.51.100.77,demo_device_03,Emulator
2026-01-05T00:36:50Z,demo_user_023,198.51.100.77,demo_device_03,Emulator
2026-01-05T00:37:33Z,demo_user_011,198.51.100.77,demo_device_03,Emulator
2026-01-05T00:38:28Z,demo_user_021,192.0.2.10,demo_device_01,Browser
2026-01-05T00:40:46Z,demo_user_021,192.0.2.11,demo_device_02,Mobile
2026-01-05T00:47:34Z,demo_user_011,192.0.2.10,demo_device_01,Browser
2026-01-05T00:49:07Z,demo_user_014,192.0.2.11,demo_device_02,Mobile
2026-01-05T00:49:17Z,demo_user_005,192.0.2.11,demo_device_02,Mobile
2026-01-05T00:49:53Z,demo_user_008,192.0.2.10,demo_device_01,Browser
2026-01-05T00:51:04Z,demo_user_040,192.0.2.11,demo_device_02,Mobile
2026-01-05T00:52:23Z,demo_user_031,192.0.2.10,demo_device_01,Browser
2026-01-05T00:55:48Z,demo_user_004,198.51.100.77,demo_device_03,Emulator
2026-01-05T00:58:19Z,demo_user_023,198.51.100.77,demo_device_03,Emulator
2026-01-05T00:59:00Z,demo_user_022,198.51.100.77,demo_device_03,Emulator
2026-01-05T00:59:30Z,demo_user_017,198.51.100.77,demo_device_03,Emulator
2026-01-05T01:02:06Z,demo_user_026,192.0.2.11,demo_device_02,Mobile
2026-01-05T01:04:33Z,demo_user_012,198.51.100.77,demo_device_03,Emulator
2026-01-05T01:07:38Z,demo_user_004,192.0.2.11,demo_device_02,Mobile
2026-01-05T01:14:41Z,demo_user_040,192.0.2.10,demo_device_01,Browser
2026-01-05T01:17:38Z,demo_user_035,192.0.2.11,demo_device_02,Mobile
2026-01-05T01:19:17Z,demo_user_031,192.0.2.11,demo_device_02,Mobile
2026-01-05T01:22:20Z,demo_user_026,192.0.2.10,demo_device_01,Browser
2026-01-05T01:31:52Z,demo_user_030,192.0.2.11,demo_device_02,Mobile
2026-01-05T01:33:00Z,demo_user_019,192.0.2.10,demo_device_01,Browser
2026-01-05T01:35:04Z,demo_user_033,192.0.2.10,demo_device_01,Browser
2026-01-05T01:36:11Z,demo_user_008,198.51.100.77,demo_device_03,Emulator
2026-01-05T01:36:45Z,demo_user_001,198.51.100.77,demo_device_03,Emulator
2026-01-05T01:37:03Z,demo_user_030,198.51.100.77,demo_device_03,Emulator
2026-01-05T01:39:39Z,demo_user_006,192.0.2.11,demo_device_02,Mobile
2026-01-05T01:40:34Z,demo_user_001,198.51.100.77,demo_device_03,Emulator
2026-01-05T01:42:10Z,demo_user_031,192.0.2.10,demo_device_01,Browser
2026-01-05T01:53:40Z,demo_user_035,192.0.2.10,demo_device_01,Browser
2026-01-05T01:56:11Z,demo_user_022,198.51.100.77,demo_device_03,Emulator
2026-01-05T02:00:58Z,demo_user_009,198.51.100.77,demo_device_03,Emulator
2026-01-05T02:01:36Z,demo_user_035,192.0.2.10,demo_device_01,Browser
2026-01-05T02:01:58Z,demo_user_013,198.51.100.77,demo_device_03,Emulator
2026-01-05T02:02:40Z,demo_user_007,192.0.2.11,demo_device_02,Mobile
2026-01-05T02:03:04Z,demo_user_011,192.0.2.11,demo_device_02,Mobile
2026-01-05T02:03:55Z,demo_user_001,192.0.2.10,demo_device_01,Browser
2026-01-05T02:06:57Z,demo_user_012,192.0.2.11,demo_device_02,Mobile
2026-01-05T02:07:42Z,demo_user_023,192.0.2.11,demo_device_02,Mobile
2026-01-05T02:08:20Z,demo_user_038,192.0.2.10,demo_device_01,Browser
2026-01-05T02:13:11Z,demo_user_015,198.51.100.77,demo_device_03,Emulator
2026-01-05T02:18:40Z,demo_user_016,192.0.2.10,demo_device_01,Browser
2026-01-05T02:20:20Z,demo_user_021,198.51.100.77,demo_device_03,Emulator
2026-01-05T02:22:40Z,demo_user_008,192.0.2.10,demo_device_01,Browser
2026-01-05T02:25:12Z,demo_user_014,192.0.2.10,demo_device_01,Browser
2026-01-05T02:27:43Z,demo_user_007,192.0.2.11,demo_device_02,Mobile
2026-01-05T02:29:47Z,demo_user_021,192.0.2.10,demo_device_01,Browser
2026-01-05T02:32:25Z,demo_user_028,198.51.100.77,demo_device_03,Emulator
2026-01-05T02:33:42Z,demo_user_007,192.0.2.10,demo_device_01,Browser
2026-01-05T02:34:28Z,demo_user_018,198.51.100.77,demo_device_03,Emulator
2026-01-05T02:43:09Z,demo_user_036,198.51.100.77,demo_device_03,Emulator
2026-01-05T02:46:07Z,demo_user_006,198.51.100.77,demo_device_03,Emulator
2026-01-05T02:50:19Z,demo_user_038,198.51.100.77,demo_device_03,Emulator
2026-01-05T02:51:04Z,demo_user_026,198.51.100.77,demo_device_03,Emulator
2026-01-05T02:52:56Z,demo_user_008,192.0.2.10,demo_device_01,Browser
2026-01-05T02:54:48Z,demo_user_030,192.0.2.10,demo_device_01,Browser
2026-01-05T02:54:48Z,demo_user_006,198.51.100.77,demo_device_03,Emulator
2026-01-05T02:55:21Z,demo_user_029,192.0.2.11,demo_device_02,Mobile
2026-01-05T03:00:16Z,demo_user_040,192.0.2.11,demo_device_02,Mobile
2026-01-05T03:03:55Z,demo_user_012,192.0.2.11,demo_device_02,Mobile
2026-01-05T03:04:02Z,demo_user_023,192.0.2.10,demo_device_01,Browser
2026-01-05T03:04:02Z,demo_user_011,192.0.2.11,demo_device_02,Mobile
2026-01-05T03:04:22Z,demo_user_014,192.0.2.10,demo_device_01,Browser
2026-01-05T03:06:57Z,demo_user_008,198.51.100.77,demo_device_03,Emulator
2026-01-05T03:09:06Z,demo_user_039,198.51.100.77,demo_device_03,Emulator
2026-01-05T03:09:35Z,demo_user_008,198.51.100.77,demo_device_03,Emulator
2026-01-05T03:19:05Z,demo_user_024,192.0.2.10,demo_device_01,Browser
2026-01-05T03:21:17Z,demo_user_033,192.0.2.10,demo_device_01,Browser
2026-01-05T03:21:22Z,demo_user_037,198.51.100.77,demo_device_03,Emulator
2026-01-05T03:23:03Z,demo_user_029,198.51.100.77,demo_device_03,Emulator
2026-01-05T03:23:26Z,demo_user_025,192.0.2.10,demo_device_01,Browser
2026-01-05T03:23:28Z,demo_user_023,198.51.100.77,demo_device_03,Emulator
2026-01-05T03:24:21Z,demo_user_031,192.0.2.11,demo_device_02,Mobile
2026-01-05T03:30:06Z,demo_user_037,198.51.100.77,demo_device_03,Emulator
2026-01-05T03:30:21Z,demo_user_010,192.0.2.11,demo_device_02,Mobile
2026-01-05T03:30:32Z,demo_user_018,192.0.2.11,demo_device_02,Mobile
2026-01-05T03:30:59Z,demo_user_025,192.0.2.10,demo_device_01,Browser
2026-01-05T03:31:27Z,demo_user_019,192.0.2.11,demo_device_02,Mobile
2026-01-05T03:31:43Z,demo_user_003,192.0.2.10,demo_device_01,Browser
2026-01-05T03:31:43Z,demo_user_011,198.51.100.77,demo_device_03,Emulator
2026-01-05T03:32:11Z,demo_user_006,198.51.100.77,demo_device_03,Emulator
2026-01-05T03:33:21Z,demo_user_029,198.51.100.77,demo_device_03,Emulator
2026-01-05T03:33:31Z,demo_user_033,192.0.2.10,demo_device_01,Browser
2026-01-05T03:34:32Z,demo_user_025,192.0.2.11,demo_device_02,Mobile
2026-01-05T03:39:04Z,demo_user_037,198.51.100.77,demo_device_03,Emulator
2026-01-05T03:40:20Z,demo_user_006,192.0.2.11,demo_device_02,Mobile
